Site ID,Site Name,Area,Regional,Emin40 (kWh),Emax (kWh),Kota / Kabupaten
CMS055,BATUKARAS,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS085,KECLAKBOK,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS078,KERTAMUKTI,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS147,DSNMEREJAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS091,RANCAHGIRANG,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS075,JLNAGROG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS073,SINDANGRASA,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS135,BENDASARICMS,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS130,PANAEKAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS128,TUNGGILIS,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS052,CUPU,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS071,SIDAHARJA,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS070,CINARATU,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS068,RAYACIKONENG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS067,GDGOLKARCMS,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS077,KERTAHAYU,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS142,DSJADIMULYA,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS274,HANDAPHERANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS277,PAMARICAN,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS335,PANJALU,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS332,CIHAURBEUTI,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS148,CIHALARANG,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS027,LEGOKJAWA,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS035,PADAHERANG,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS028,CIMARAGAS,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS026,LGKPLANCAR,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS087,DSKRNGMULYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS012,CIDOLOK,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS272,IMBANAGARA,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS271,KALIPUCANG,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS270,CIKOHKOL,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS269,BJNGKAREKES,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS276,GIRIHARJA,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS021,CIKEMBULAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS030,SADANANYA,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS018,BATULAWANG,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS010,CIJULANG,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS009,BANJARSARI,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS024,CISEELCMS,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS005,CIGANJENG,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS003,CIJEUNJING,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CMS020,CIMERAK,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
COD128,CMBSUKASARANAKARANGTENGAH2,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
PAN017,DSKEDUNGHAURKERTAJAYA,Area 2,R04_Jawa Barat,308.0,5544.0,CIAMIS
COD099,CMBSALAREUMACIPICUNGM,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CMS084,CARIYANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
TSK077,Ciropoh,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS348,JLKARANGSARIPNGNDRAN,Area 2,R04_Jawa Barat,308.0,5544.0,CIAMIS
CJR329,CILAKU,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR349,SIMPKALIMARU,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR328,JANGARI,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR767,KCSUKARAMABOJONGPICUNG,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
CJR763,KCSUKASIRNACAMPAKAMULYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
CJR359,PARAGAN,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR326,CIDAUN,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR029,CIODENG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR027,MERKARGALIH,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR022,CIKADU,Area 2,R04_Jawa Barat,528.0,9504.0,SOREANG
CJR076,CIWARUCJR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMS162,BAGOLO,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS149,KAWUNGLARANG,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS150,NAGARAJAYA,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS151,CITEMBONGCMS,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS153,GOLEMPANG,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS185,KPBULAKLAUT,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS170,JLRANCAH,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS177,PANGANDARAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS181,PASIRJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS172,LAKBOK,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
BJR001,BANJARKOTA,Area 2,R04_Jawa Barat,2640.0,47520.0,CIAMIS
CJR012,CKALONGKULON,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR764,KCKANOMANCIBEBER,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
CMS203,HUJUNGTIWU,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS190,SUKAMAJUCMS,Area 2,R04_Jawa Barat,528.0,9504.0,CIAMIS
CMS189,SUKALILA,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
CMS182,SINDANGCMS,Area 2,R04_Jawa Barat,660.0,11880.0,CIAMIS
CMS165,CIKONDANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIAMIS
BJR002,BBKPERTAMINA,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CJR043,JAMALI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR030,BABAKANCJR,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR075,CIKENDI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR056,SUKAPURA,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR053,BOJONGPETIR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR064,JAYAGIRI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR033,MUNJUL,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CJR061,MUARACIKADU,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR047,MENTENGSARI,Area 2,R04_Jawa Barat,440.0,7920.0,SOREANG
CJR032,KPSUKARAME,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR010,CIAJAG,Area 2,R04_Jawa Barat,920.0,16560.0,SOREANG
CJR062,BATUKARUT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR063,SINDANGRAJA,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR059,CUKCRUKAN,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR072,KPLASARI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR070,SUKAJAYACJR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR068,BIOFM,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR066,CIBULAKAN,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CJR065,KPSUKASARI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
COD055,CMBSOKLATSUBANGM,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
CRB021,BEBER,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB762,JLPASUKETAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB072,TOLLKANCI,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB122,LEMAHTAMBAH,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB124,SEDONGCIRBON,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB077,KAMARANG,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB121,NENGGELA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB108,KOGUHA,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB109,PANONGAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB013,JAMBLANG,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB006,WERU,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB008,CRBPERMAI,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB009,MARTASINGA,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
BJR055,HAURMUKTI,Area 2,R04_Jawa Barat,920.0,16560.0,CIAMIS
CRB697,KELLARANGAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
COD999,CMBSINDANGASIHBANJARSARI2,Area 2,R04_Jawa Barat,264.0,4752.0,TASIKMALAYA
COD050,CMBGIRIGAHANA,Area 2,R04_Jawa Barat,220.0,3960.0,SUMEDANG
COD050,CMBGIRIGAHANA,Area 2,R04_Jawa Barat,220.0,3960.0,SUMEDANG
CRB588,JAGAPURA,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB052,KLANGENAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB641,JLAYANICRB,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB053,PANGURAGAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB022,MUNDU,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB051,BUNTETCRB,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB055,SUSUKANLEBAK,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB054,SUNYARAGICRB,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB062,GEBANG,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
COD140,ANDARPRAJARAJADESA,Area 2,R04_Jawa Barat,264.0,4752.0,TASIKMALAYA
CRB478,TANGKIL,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
SMD033,VILACILENYI,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD236,CINMULYA,Area 2,R04_Jawa Barat,660.0,11880.0,SUMEDANG
CRB133,KPKALIASCRB,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
CRB137,DSNKAGUNGAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB084,JAMARASKIDUL,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB099,PANTURA,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB097,WALED,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
CRB094,PALIMANAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
COD131,CMBCISALAKCIDAUN2,Area 2,R04_Jawa Barat,308.0,5544.0,CIANJUR
CRB470,MARIKANGEN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB467,GUNUNGJATI,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB033,PULOBARU,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB024,ALFACIREBON,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB025,HOTELPINUS,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB048,BBKCILIMUS,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB031,PESANGGRAHAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
CRB032,PLUMBON,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB028,PERUMNASGNG,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB035,KADUKERAS,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB023,SINDANGJAWA,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB045,ARJAWNGKOTA,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB042,TEGALWANGI,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
CRB039,SETUPATOK,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
COD136,WARINGINSARILANGENSARI,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
GRT141,BARUSARI,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
IND240,Wanakaya,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND228,TERISI,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
IND216,FMIND,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
GRT396,CILAWUGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT062,RNCAGONGGONG,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT257,GOLFNGAMPLANG,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT380,GARUTKOTA,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT040,PAMULIHAN,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT072,Pasir Uncal,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT066,RAYAPAWITAN,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT348,VILLAINTANREGENCY,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT386,JLKABUPATENGRT,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT349,PERUMPASADENA,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT304,Rancasalah,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT302,AMOSEAS,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT313,SUKARATU,Area 2,R04_Jawa Barat,660.0,11880.0,TASIKMALAYA
GRT312,TGLBODAS,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT075,ASIAGARUT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT154,KATAPANGSUCI,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT110,DSCIHURIP,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT119,DSSUKARAME,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT104,SUKARASA,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT142,KADUNGSARI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT155,SANDING,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT138,NEGLASARI,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT150,GODOGGRT,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT148,SARIMUKTI,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT158,CILAUTEUREUN,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT168,DUNGUSWIRMU,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT112,SUKAMAJU,Area 2,R04_Jawa Barat,660.0,11880.0,TASIKMALAYA
GRT135,PADASUKA,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT132,BOJONGGRT,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT121,KPPEERCBL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT118,DARAJAT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT144,DYHMANGGUNG,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT151,SUCINARAJA,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT080,PANGATIKAN,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT079,PEPABRI,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT078,KOTAKULON,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT077,SUCIKALER,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT089,Cigangsa,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT006,Tarogong,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT042,PEMDAGRT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT014,KARANGMULYA,Area 2,R04_Jawa Barat,920.0,16560.0,TASIKMALAYA
GRT013,KADUNGORA,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
COD094,CMBNUSAHERANGKUNINGANM,Area 2,R04_Jawa Barat,52.0,936.0,CIREBON
COD094,CMBNUSAHERANGKUNINGANM,Area 2,R04_Jawa Barat,52.0,936.0,CIREBON
COD094,CMBNUSAHERANGKUNINGANM,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
COD094,CMBNUSAHERANGKUNINGANM,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
GRT011,KRGPAWITAN,Area 2,R04_Jawa Barat,2640.0,47520.0,GARUT
GRT009,KERSAMANAH,Area 2,R04_Jawa Barat,920.0,16560.0,TASIKMALAYA
GRT016,RANCABUAYA,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT004,MALANGBONG,Area 2,R04_Jawa Barat,920.0,16560.0,TASIKMALAYA
GRT012,CIPEUNDEUY,Area 2,R04_Jawa Barat,920.0,16560.0,TASIKMALAYA
GRT051,SAMPIREUN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT046,Soka Bakti,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT045,Leuwi Goong,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT044,Ngamplang,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT043,SMP2TRGNGKDL,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT081,BABAKAN,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT086,CINTARAKYAT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT082,Mekar jaya,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT100,KPPATROL,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT095,CIHURIP,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT092,PASIRLUNGU,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT087,KIDULGARUT,Area 2,R04_Jawa Barat,424.0,7632.0,GARUT
GRT038,MIRAMARE,Area 2,R04_Jawa Barat,528.0,9504.0,GARUT
GRT060,DEPOKGRT,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT102,DSNGAMPLANG,Area 2,R04_Jawa Barat,308.0,5544.0,GARUT
GRT181,CALINGCING,Area 2,R04_Jawa Barat,528.0,9504.0,TASIKMALAYA
GRT106,BLKNAGRAK,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT025,CILAWU,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT036,SELAAWIGRT,Area 2,R04_Jawa Barat,660.0,11880.0,TASIKMALAYA
GRT034,MEKARMUKTI,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT031,SAMARANG,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT026,CISEWU,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT024,CISURUPAN,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT023,PENDEYGRTCLK,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT022,SUMADRA,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT021,SINGAJAYA,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT020,CISOMPET,Area 2,R04_Jawa Barat,920.0,16560.0,GARUT
GRT019,CIBALONGGRT,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
GRT027,BUNGBULANG,Area 2,R04_Jawa Barat,660.0,11880.0,GARUT
KNG081,DSJAMBAR,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG040,CIPICUNG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG096,PADAHURIP,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
KNG088,JLABDULLAH,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG061,CIREJA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG039,CIGANDAMEKAR,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG026,KRGKANCANA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL024,KELAPADUA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG035,CIKEUSIK,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG038,Sidamulya,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL175,LOJIKOBONG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL218,SUKANIMJLK,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
MJL162,BONGASSBJY,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
MJL165,BANTARUJEG,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
MJL216,MUNDINGBARU,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL164,BOROGOJOL,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG183,UNIKU,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG170,Dadawah,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
KNG169,ANCARAN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
COD134,MEKARWATIANGGRAWATIMAJA,Area 2,R04_Jawa Barat,308.0,5544.0,CIREBON
COD081,CMBDARMACAANGCIAMIS,Area 2,R04_Jawa Barat,220.0,3960.0,TASIKMALAYA
COD081,CMBDARMACAANGCIAMIS,Area 2,R04_Jawa Barat,220.0,3960.0,TASIKMALAYA
COD081,CMBDARMACAANGCIAMIS,Area 2,R04_Jawa Barat,176.0,3168.0,TASIKMALAYA
COD081,CMBDARMACAANGCIAMIS,Area 2,R04_Jawa Barat,176.0,3168.0,TASIKMALAYA
KNG184,PASCASARJANAUNIKU,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL022,KERTAWINANGN,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
COD025,CMBCIDATARCISURUPANM,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
KNG052,JAPARA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
KNG048,KAMPUNGLURAH,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
KNG051,WAGECALANG,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL023,Paningkiran,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
KNG161,LINGGAPASAPEN,Area 2,R04_Jawa Barat,308.0,5544.0,KUNINGAN
KNG162,JLARUJIKARTAWINATA,Area 2,R04_Jawa Barat,424.0,7632.0,KUNINGAN
MJL012,CINGAMBUL,Area 2,R04_Jawa Barat,660.0,11880.0,KUNINGAN
MJL011,PALASAH,Area 2,R04_Jawa Barat,920.0,16560.0,KUNINGAN
MJL010,RJGALUHKOTA,Area 2,R04_Jawa Barat,920.0,16560.0,KUNINGAN
MJL006,SINDNGWANGSA,Area 2,R04_Jawa Barat,920.0,16560.0,KUNINGAN
IND021,BANGODUA,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND086,KANDANGHAUR,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND026,SUKRAIND,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND095,TARIKKOLOT,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND105,BLOKBOJONG,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND126,MEKARJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND191,HAURGLSKOTA,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
IND096,PRAPATAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND122,NAMBO,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND094,MULYASARI,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND089,PEGAGAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND033,BLOKBORAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND113,KNDGHAURIND,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND118,KIAJARAN,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND042,JATIMUNGGUL,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND052,PABEANUDIK,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND037,JLALFALAHIND,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
IND049,TEGALGIRANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND054,WARUIND,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
IND043,SUDIMAMPIR,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND040,MUNTURLOSRNG,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND039,CANTIGI,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND045,CIPEDANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND053,TERUSANIND,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
IND048,SEGERAN,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND058,LEMAHAYU,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
IND038,JUNTINYUAT,Area 2,R04_Jawa Barat,660.0,11880.0,CIREBON
IND018,KARANGMALANG,Area 2,R04_Jawa Barat,1320.0,23760.0,CIREBON
IND081,JAYAWINANGUN,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
IND005,ERETANWETAN,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
IND014,PEKANDANGAN,Area 2,R04_Jawa Barat,920.0,16560.0,CIREBON
IND034,ERETANKULON,Area 2,R04_Jawa Barat,528.0,9504.0,CIREBON
IND067,RAJAIYANG,Area 2,R04_Jawa Barat,424.0,7632.0,CIREBON
