Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total Down,Total RRU
BDB050,KPCIKAWATI,Februari,TP Postpaid,10600,1860,405,50,22072,2956874,0,9
SUB480,KPCIKONDANGSUB,Februari,TP Postpaid,10600,1524,248,26,13695,2421832,0,6
BDB061,CIGUGURGIRANG,Februari,TP Postpaid,10600,2039,328,42,17461,3153120,350,9
BDB119,RSCIMAREME,Februari,TP Postpaid,10600,2308,769,56,28006,3568098,0,10
SUB377,BOJONGTENGAH,Februari,TP Postpaid,10600,1561,196,23,8249,2481457,0,9
SUB098,GEMPLSARISBG,Februari,TP Postpaid,10600,1767,240,26,13891,2808429,60,6
SUB380,RAYAPANTURA,Februari,TP Postpaid,10600,2309,558,57,29576,3669918,0,8
SUB376,SANCASUBANG,Februari,TP Postpaid,10600,1737,260,23,8472,4760391,171,6
TSK823,KPKALANGANYAR,Februari,TP Postpaid,10600,1216,345,27,16488,1933098,173,7
TSK834,DSSUKAHARJADMT,Februari,TP Postpaid,10600,1971,382,36,18648,3131714,0,12
TSK804,KPTANGSI,Februari,TP Postpaid,7700,2324,804,56,33590,3693231,56,9
TSK836,KPCARIWUH,Februari,TP Postpaid,10600,2571,808,97,31862,4084564,168,11
TSK870,SALAWUPUPAHIANGDMT,Februari,TP Postpaid,10600,1672,390,32,16803,2415914,66,9
TSK761,JLDADAHATSK,Februari,TP Postpaid,10600,1269,1011,116,12042,1833324,0,8
TSK764,BABAKANKARET,Februari,TP Postpaid,10600,2069,560,50,22994,3288931,38,10
TSK765,LINGGASIRNA,Februari,TP Postpaid,7700,1850,482,80,21021,2939965,0,9
TSK770,KELKURNIABHAKTI,Februari,TP Postpaid,7700,524,488,41,25949,832725,83,10
TSK777,DSSUKAWANGUNG,Februari,TP Postpaid,7700,2151,570,51,31444,3418305,0,10
TSK763,SINDANGLENGO,Februari,TP Postpaid,7700,1280,258,23,11410,2034138,104,9
TSK907,BOSUKAMAJUBANTARKALONGDMT,Februari,TP Postpaid,6600,2158,459,74,23058,3429509,141,7
TSK769,GUNUNGDAHU,Februari,TP Postpaid,10600,1752,369,33,18901,2783384,72,9
TSK851,DSBANTARSARI,Februari,TP Postpaid,10600,1972,875,68,34419,3134145,123,10
TSK853,DSMANDALAHAYUTBG,Februari,TP Postpaid,10600,1641,528,51,27875,2607367,54,10
TSK910,BOCAYURCIKATOMASSTP,Februari,TP Postpaid,7700,2055,394,52,15948,3266746,196,6
TSK866,KPCIBANGUNKIDULDMT,Februari,TP Postpaid,10600,1326,288,33,10564,2107335,429,8
TSK843,KPKARANGNUNGGALDMT,Februari,TP Postpaid,10600,1770,657,50,24549,2812513,183,10
TSK844,PANTAIKARANGCIPATUJAHDMT,Februari,TP Postpaid,10600,2235,771,90,34042,3229020,0,11
SMD122,REGOLWETAN,Februari,TP Postpaid,10600,1633,398,29,15261,2547587,0,10
SMD123,CIGELANG,Februari,TP Postpaid,10600,2106,580,59,24069,3286035,0,7
SMD125,CIPASANG,Februari,TP Postpaid,10600,1534,434,51,12225,2394696,93,9
SPR005,SINGASARITARAJUDMT,Februari,TP Postpaid,10600,1786,726,93,22336,2838114,18,7
TSK817,KAUMKIDULMAONJAYADMT,Februari,TP Postpaid,10600,1385,437,49,11178,2200413,0,9
TSK818,KELPANYINGKIRANIFT,Februari,TP Postpaid,7700,1555,384,23,18309,2471160,46,7
TSK814,JLREJAELANITASIK,Februari,TP Postpaid,7700,1478,535,54,25641,2348794,0,8
SMD042,CIBUGEL,Februari,Tsel Postpaid,10600,3420,1180,153,56042,5345894,0,8
TSK669,SUKAMULYATSK,Februari,TP Postpaid,10600,1602,436,38,11278,2545850,0,9
TSK647,EMPANGSARI,Februari,TP Postpaid,7700,1564,506,30,22562,2485462,0,9
TSK663,KPCIMINTAR,Februari,TP Postpaid,10600,1674,403,43,18485,2660271,0,10
TSK655,DSNCILIMUT,Februari,TP Postpaid,10600,1727,679,110,27867,2744433,480,11
TSK634,KPCIRANDO,Februari,TP Postpaid,10600,1453,303,30,12777,2308620,0,8
TSK646,RSTMC,Februari,TP Postpaid,10600,1862,653,44,22037,2959034,0,10
TSK644,JLJIWABESARTSK,Februari,TP Postpaid,7700,2260,783,80,40914,3590634,0,10
TSK642,SETIARATUTSK,Februari,TP Postpaid,10600,2381,738,91,33663,3783019,124,7
TSK641,JLSUTISNASANJAYA,Februari,TP Postpaid,7700,1684,607,53,18493,2676163,0,7
TSK639,KPLEUWIANYAR,Februari,TP Postpaid,10600,1522,431,34,15281,2417350,138,6
TSK648,TMPKUSUMAHBANGSA,Februari,TP Postpaid,10600,1733,359,28,16599,2753317,46,9
TSK687,CNTGRAJAPSEH,Februari,TP Postpaid,4400,1614,523,45,24099,1952940,0,6
TSK682,CUKANGLEMAH,Februari,TP Postpaid,10600,2210,526,63,26567,3512702,0,7
TSK697,KPSUKAMAJU,Februari,TP Postpaid,10600,1942,411,33,20450,3085056,0,6
TSK503,LEUWIDAHU,Februari,TP Postpaid,10600,1898,618,64,30536,3017596,0,7
TSK515,JLSUYUDANA,Februari,TP Postpaid,10600,2398,677,64,36468,3810941,0,12
TSK705,CIRAHONG,Februari,TP Postpaid,10600,1739,263,21,11724,2764012,298,6
TSK500,MARGALAKSANA,Februari,TP Postpaid,10600,1579,390,42,16031,2509459,36,9
TSK695,DSKUJANGTSK,Februari,TP Postpaid,10600,1413,198,19,9747,2245211,0,9
TSK629,KPCICEUR,Februari,TP Postpaid,10600,97820,439,58,21089,3464788,0,6
TSK627,KPCITOE,Februari,TP Postpaid,10600,1614,364,34,15612,2564253,0,9
TSK624,JLSLTOBING,Februari,TP Postpaid,10600,1556,279,14,13188,2473002,0,3
TSK636,SUKASARITSK,Februari,TP Postpaid,7700,1480,297,26,15517,2351972,0,6
TSK606,JLABDULSALEH,Februari,TP Postpaid,10600,1671,449,32,15739,2656091,0,9
TSK604,GEDESUKAJAYA,Februari,TP Postpaid,10600,2432,669,67,30815,3865164,0,12
TSK754,BUMIRESIKINDH,Februari,TP Postpaid,7700,1379,178,14,10456,2191465,138,9
TSK749,PARAKANHONJE,Februari,TP Postpaid,7700,1830,710,71,18710,2908181,113,10
TSK709,SUKAMANTRITSK,Februari,TP Postpaid,10600,1911,373,31,17728,3036554,361,6
TSK743,BBKNPAKEMITAN,Februari,TP Postpaid,7700,1994,763,77,33071,3168805,24,9
TSK732,BATARATAWANG,Februari,TP Postpaid,10600,1741,503,40,25458,2766745,0,7
TSK719,JLSILIWANGITSK,Februari,TP Postpaid,10600,1828,713,53,22494,2905003,0,7
TSK672,CIAKAR,Februari,TP Postpaid,10600,1817,292,30,17714,2887522,298,9
TSK744,CIHERANGTSKSLTN,Februari,TP Postpaid,10600,880,390,30,19643,1398470,376,6
TSK712,JLPERINTIS136,Februari,TP Postpaid,10600,2174,646,61,32731,3454856,0,11
TSK564,KERTANEGLA,Februari,TP Postpaid,10600,2433,603,103,30229,3760740,23,7
TSK556,JLPANUTUTAN,Februari,TP Postpaid,10600,1915,536,39,24806,3043404,0,6
TSK582,KPLELESKIDUL,Februari,TP Postpaid,10600,1450,253,24,12078,2304011,361,6
TSK488,KELLENGKONGSARI,Februari,TP Postpaid,10600,1597,475,33,23799,2538111,138,8
TSK480,KPRANCAK,Februari,TP Postpaid,10600,1761,318,40,15284,2797321,0,9
TSK487,TAWANGKULON,Februari,TP Postpaid,10600,1864,584,44,23111,2962134,0,8
TSK558,SUKASETIA,Februari,TP Postpaid,10600,2255,518,45,18946,3583356,297,15
TSK489,LASWITSK,Februari,TP Postpaid,10600,1941,420,62,16941,3086025,0,9
TSK528,KPGLEUWIPICUNG,Februari,TP Postpaid,10600,2068,256,30,11954,3286229,86,6
TSK533,KPCIBUNUT,Februari,TP Postpaid,10600,1520,238,28,9030,2415237,361,9
TSK537,KPCITALAHAP,Februari,TP Postpaid,10600,1238,361,25,17128,1967424,46,9
TSK547,PANCAWANGI,Februari,TP Postpaid,10600,2402,810,111,39317,3816789,0,11
TSK548,WANGUNSARI,Februari,TP Postpaid,10600,1742,445,53,20842,2767921,385,9
TSK550,KPCILENGA,Februari,TP Postpaid,10600,2210,463,64,23402,3510954,134,10
TSK468,PASIRBAUN,Februari,TP Postpaid,10600,1969,486,71,20490,3129250,68,6
TSK435,PASARKIDUL,Februari,TP Postpaid,10500,1595,327,24,8008,1929950,0,9
TSK471,SIRNAGLHTSK,Februari,TP Postpaid,10600,1977,687,127,25825,3141408,0,8
TSK484,GDCAHAYAMTR,Februari,TP Postpaid,10600,1901,711,58,23362,3020234,0,10
TSK516,KAHURIPAN,Februari,TP Postpaid,10600,2054,785,70,25725,3264521,0,9
TSK522,CIKAWUNGGADING,Februari,TP Postpaid,10600,2108,380,39,17802,3349573,0,6
TSK478,SUKASUKUR,Februari,TP Postpaid,10600,2394,676,89,25772,3805315,0,11
TSK467,CIJAMBUTSK,Februari,TP Postpaid,10600,1754,450,69,17552,2786037,218,10
TSK462,CIKUPA,Februari,TP Postpaid,10600,2063,302,38,14321,3279157,0,10
TSK455,SANTRIJAYA,Februari,TP Postpaid,10600,1590,306,27,14770,2525493,0,9
TSK447,NAGARAWANGITSK,Februari,TP Postpaid,10600,1836,708,65,29021,2918670,0,9
SMD218,DSCIBEUREUYEUH,Februari,TP Postpaid,10600,1570,497,99,10535,2448463,190,6
COD080,CMBCIKADONGDONG,Februari,Tsel Postpaid,5500,907,246,23,9194,1097470,104,3
BDG566,CIKENDIT,Februari,TP Postpaid,10600,2336,658,56,31608,3577859,0,8
BDG889,CISAID,Februari,TP Postpaid,10600,2613,687,69,34447,4002190,1068,8
BDG525,BJNGKACOR,Februari,TP Postpaid,10600,1915,744,127,26630,2987929,0,9
BDG771,BONGKOR,Februari,TP Postpaid,10600,274173,496,68,19610,3089487,27,12
BDG752,CILENGKRANG,Februari,TP Postpaid,10600,1657,225,18,11982,2585784,27,3
BDG885,TARUMAJAYA,Februari,TP Postpaid,10600,1817,571,46,32880,2781939,0,7
BDG768,CIGIRINGSING,Februari,TP Postpaid,10600,2327,680,55,29058,3630809,0,15
SMD194,KPTONJOLAYA,Februari,TP Postpaid,10600,1587,251,17,12854,2476392,0,3
SMD224,DSSAYANG,Februari,TP Postpaid,10600,94474,416,36,18238,2695064,0,8
SMD225,GEUSANULUN,Februari,TP Postpaid,10600,2433,921,75,32927,3796105,0,12
SMD229,DSCIPACING,Februari,TP Postpaid,10600,1820,302,27,16185,2840358,211,11
SMD219,BLOKKARANGANGGE,Februari,TP Postpaid,10600,2061,382,42,18284,3215713,406,6
BDG612,JAGABAYA,Februari,TP Postpaid,10600,1757,382,34,15205,2690577,0,9
BDG693,PUNCAKCAE,Februari,TP Postpaid,10600,2262,414,39,23307,3464966,0,7
BDG936,KPMUNGGANG,Februari,TP Postpaid,10600,1718,318,30,14735,2630915,0,6
BDG962,KPBARU,Februari,TP Postpaid,10600,2104,729,66,25966,3221399,263,7
BDG608,CINUNUK,Februari,TP Postpaid,10600,1537,310,26,15417,2354408,0,3
BDG903,CILEUNYIWETAN,Februari,TP Postpaid,10600,1653,366,27,20024,2530930,325,9
BDS144,BOJONGPULUS,Februari,TP Postpaid,10600,1824,354,23,12565,2793991,0,9
BDG648,PALADANG,Februari,TP Postpaid,10600,1908,487,38,28940,2920683,449,10
BDG644,KPLODAYA,Februari,TP Postpaid,10600,2234,530,35,25417,3420939,0,6
BDG643,KPSEDEP,Februari,TP Postpaid,10600,2806,1005,91,46973,4296675,0,9
BDS026,MANDALAMEKAR,Februari,TP Postpaid,10600,1975,415,42,20044,3025536,44,6
BDS028,KPBUKATANAH,Februari,TP Postpaid,10600,2108,370,48,20059,3228658,0,7
BDS051,DSTARUMAJAYA,Februari,TP Postpaid,10600,1658,428,33,15858,2539629,0,7
BDS055,KELCIBIRUHILIR,Februari,TP Postpaid,10600,1762,538,51,27580,2699444,47,9
TSK974,RELOKSTOMANONJAYA,Februari,TP Postpaid,10600,2287,663,70,31178,3633478,298,10
TSK994,NAGROGCIPATUJAHTSKTBG,Februari,TP Postpaid,10600,1765,292,33,13107,2805029,0,6
BDS154,CIBIRUTONGGOH,Februari,TP Postpaid,10600,1704,327,28,17220,2609751,0,10
PAN034,BOJONGKONDANGLANGKAPLANCARTBG,Februari,TP Postpaid,10600,2223,562,47,27935,3532725,0,7
PAN032,SUKANAGARAPADAHERANGTBG,Februari,TP Postpaid,10600,1335,310,44,7751,2121733,146,9
TSK989,CIAWIKARANGNUNGGALTBG,Februari,TP Postpaid,10600,4196,321,32,14396,4573530,0,6
TSK827,KPPAMULIHANINDIHIYANGGMT,Februari,TP Postpaid,10600,2557,864,77,39868,4064334,226,7
TSK036,JLAMBARAYAHSUKAMAJUTSKPTL,Februari,TP Postpaid,10600,1736,322,23,13481,2758577,0,6
TSK985,BRIGIFTASIKDMTML1,Februari,TP Postpaid,10600,1711,442,35,21537,2719070,0,6
TSK945,KPTAMBAKANDMT,Februari,TP Postpaid,10600,15079,477,40,18821,2439964,0,9
TSK026,PANUUSANJATIJAYATSKDMT,Februari,TP Postpaid,10600,2074,421,58,19421,3296733,238,7
SPR009,MANDALAJAYACIKALONGTBG,Februari,TP Postpaid,10600,2721,254,17,10293,4324132,0,3
SPR010,CINTAJAYATANJUNGJAYADMT,Februari,TP Postpaid,10600,1574,495,38,18391,2500559,0,5
TSK035,PAGERALAMTARAJUDMT,Februari,TP Postpaid,10600,1874,394,51,16036,2977580,216,11
TSK921,BOKERTAMUKTICIAWIDMT,Februari,TP Postpaid,10600,1450,225,23,11876,2305298,137,6
SMD402,MEKARJAYASUMEDANGUTARATBG,Februari,TP Postpaid,10600,1658,730,65,31890,2587343,82,7
SPR003,PAPAYANJATIWARASTBG,Februari,TP Postpaid,10600,2051,631,62,24510,3259229,0,6
SMD392,TANJUNGJAYAMULYAJAYATBG,Februari,TP Postpaid,10600,2026,563,65,28096,3161821,0,7
SMD353,KAREUMBIMARGALAKSANASMDTBG,Februari,TP Postpaid,10600,2127,448,48,22502,6177613,0,7
BDS123,KPTAGOG,Februari,TP Postpaid,10600,1864,334,25,12238,2853976,0,9
BDS066,DSCANGKUANG,Februari,TP Postpaid,10600,2363,1138,94,37480,3619927,221,6
SMD393,TBG_TSEL_SMD393,Februari,TP Postpaid,10600,1988,462,51,24437,3101970,0,6
BDS135,KPCIRINU,Februari,TP Postpaid,10600,2741,576,67,31417,4197105,0,9
BDK024,LIGARNYAWANG,Februari,TP Postpaid,10600,424,286,24,16253,661557,115,6
BDS090,PASIRHONJE,Februari,TP Postpaid,10600,1824,401,69,12268,2791771,36,9
BDS812,MSJDBESARCICALENGKADMT,Februari,TP Postpaid,10600,2472,837,63,30499,3784780,40,7
BDS862,BABAKANMANDALAWANGINAGREGTBG,Februari,TP Postpaid,10600,2180,427,33,23806,3339377,356,7
BDS863,CIPANASMARGAMUKTIDMT,Februari,TP Postpaid,10600,1841,426,31,24296,2819320,133,6
BDS265,RANCAEKEKWETAN,Februari,TP Postpaid,10600,1883,611,53,23902,2883516,0,10
BDS822,BOJELEKONGBALEENDAHTBG,Februari,TP Postpaid,6600,1827,306,31,15736,2797360,0,6
SMD372,JLPRABUGAJAHAGUNGDMT,Februari,TP Postpaid,10600,1967,688,47,29223,3068236,259,10
SMD377,BOCIPELANGUJUNGJAYATBG,Februari,TP Postpaid,6600,1701,158,11,8160,2654575,338,6
SMD362,DSNSUKALUYUDMT,Februari,TP Postpaid,10600,1646,408,39,20666,2568277,0,9
SMD352,BOMARGAMEKARSUMEDANGSELATANTBG,Februari,TP Postpaid,6600,2104,453,51,24584,6308895,0,7
SMD292,PERUMKOPRIINDH,Februari,TP Postpaid,10600,1936,462,44,26105,3020319,0,9
BDS397,MAJALAYA,Februari,TP Postpaid,10600,2395,671,60,32989,3666741,309,9
BDS468,CIBURIALDAGO,Februari,TP Postpaid,10600,1940,301,21,10370,2971999,0,9
BDS535,DSNRANCAKENDAL,Februari,TP Postpaid,10600,2801,812,73,38371,4289492,1033,9
BDS540,JLCIBIRUBEET,Februari,TP Postpaid,7700,1641,252,21,12225,2512998,325,10
BDS534,RANCAKEMIT,Februari,TP Postpaid,7700,2299,827,81,24942,3520034,0,7
BDS457,BBKNSUKARASA,Februari,TP Postpaid,10600,2510,854,121,28967,3844014,310,12
BDS774,CIPAKUPASEHDMT,Februari,TP Postpaid,10600,1989,759,82,32241,3045949,0,10
BDS445,TOLGATECILEUNYI,Februari,TP Postpaid,7700,782,375,30,17443,1197540,325,9
BDS762,KPCIJAMBETBG,Februari,TP Postpaid,10600,1658,487,46,25217,2539460,0,9
SMD368,DSNTEGALSARICMI,Februari,TP Postpaid,10600,1542,323,24,21392,2406336,0,6
SMD304,DSGUDANGDMT,Februari,TP Postpaid,10600,1754,777,54,33993,2736802,0,10
SMD330,DUSUNCIKERUHTBG,Februari,TP Postpaid,10600,2139,345,38,15348,3337633,0,9
BDS384,RAYACITAMAN,Februari,TP Postpaid,10600,2468,597,57,27475,3778394,0,7
BDS574,DSNCIBURALENG,Februari,TP Postpaid,10600,1229,391,26,16954,1917579,528,8
SMD325,DSNGURANDIL,Februari,TP Postpaid,10600,1797,356,35,16251,2803956,539,10
SMD329,KPPANGKALANTBG,Februari,TP Postpaid,10600,97590,797,56,35426,3760733,0,6
SMD374,TJAJIMALELABBKNHURIPDMT,Februari,TP Postpaid,10600,2086,442,63,24180,3255687,0,10
SMD331,UJUNGJAYAPALASAHDMT,Februari,TP Postpaid,10600,1895,528,63,15571,2955522,0,6
SMD358,BOKAMALTANJUNGMEDARTBG,Februari,TP Postpaid,5500,1996,408,50,19055,2371248,192,7
SMD363,DUSUNPANTENEUNDMT,Februari,TP Postpaid,10600,97338,1106,130,42452,4153190,232,12
BDS456,PERMATACINUNUK,Februari,TP Postpaid,10600,2445,598,59,28203,3744306,47,13
BDS272,CILEUNYIKULON,Februari,TP Postpaid,10600,1620,285,31,13950,2482018,0,6
BDS293,RANCAEKEKKULON,Februari,TP Postpaid,10600,1882,377,32,19388,2882995,51,9
BDS303,BOJONGMALATI,Februari,TP Postpaid,10600,1584,296,26,12521,2425724,41,8
BDS314,SIRNASARIBNJRN,Februari,TP Postpaid,10600,2448,548,48,28751,3749451,0,7
BDS490,PASARCILEUNYI,Februari,TP Postpaid,7700,2607,705,104,37828,3991976,0,11
TSK540,CIJERAHGRT,Februari,TP Postpaid,10600,1683,438,63,18348,2674065,0,3
BDS246,DURUNGKIDUL,Februari,TP Postpaid,10600,1929,345,28,20407,2953975,356,6
BDS268,CIMEKARCILEUNYI,Februari,TP Postpaid,10600,2141,556,47,28655,3278949,0,7
BDS376,DSPAKUTANDANG,Februari,TP Postpaid,10600,2593,680,56,34679,3970108,45,8
BDS251,CIBIRUINDAH,Februari,TP Postpaid,10600,1840,324,27,17000,2816579,0,6
BDS359,JLRAYACINUNUK,Februari,TP Postpaid,10600,1873,656,56,31024,2868585,0,4
BDS382,JLAWILIGAR,Februari,TP Postpaid,10600,2534,577,47,25427,3880415,0,7
BDG139,JAJAWAY,Februari,TP Postpaid,10600,2373,437,42,28678,3633969,446,7
BDS188,JLSUKARAHAYU,Februari,TP Postpaid,10600,1845,704,90,24419,2824344,0,9
BDS228,KOMPPOLDA,Februari,TP Postpaid,10600,1903,459,48,18970,2969517,325,9
BDS566,TAGOGCILEUNYI,Februari,TP Postpaid,10600,1683,359,26,18422,2577316,0,9
BDS177,KPLEMANGJAMBE,Februari,TP Postpaid,10600,1508,533,60,13730,2310105,0,3
SMD141,RYSUKAMULYA,Februari,TP Postpaid,10600,1984,649,44,27653,3096399,0,7
SMD165,MEKARBAKTI,Februari,TP Postpaid,10600,1737,321,42,17690,2709420,63,8
SMD134,PAJAGAN,Februari,TP Postpaid,10600,2191,355,43,14998,3431524,177,10
SMD195,KELKOTAKALER,Februari,TP Postpaid,10600,2534,991,84,37036,3953786,0,9
SMD153,DSNCIBUNGUR,Februari,TP Postpaid,10600,2205,412,58,18688,3408568,259,7
SMD155,TMLSUMEDANG,Februari,TP Postpaid,10600,2077,616,51,22885,3240006,0,10
SMD144,DSCISEMPUR,Februari,TP Postpaid,10600,2092,299,27,16614,3264534,325,10
SMD182,CINANJUNG,Februari,TP Postpaid,10600,2020,365,22,19045,3152366,0,6
SMD190,PANGANTINGAN,Februari,TP Postpaid,10600,1349,665,48,23126,2105093,0,6
SMD192,SUKANANJUNG,Februari,TP Postpaid,10600,1824,595,53,27369,2845725,190,10
SMD270,PADAASIH,Februari,TP Postpaid,10600,1919,294,35,12827,2994045,338,6
SMD133,CIBEREMAS,Februari,TP Postpaid,10600,2409,268,20,12342,3757690,101,9
SMD156,KPSUKAJAYA,Februari,TP Postpaid,10600,1688,244,58,9831,2633980,93,9
SMD273,KPCIBUNGUR,Februari,TP Postpaid,10600,2300,784,62,33778,3588635,380,10
SMD204,CIPAMEUNGPEUK,Februari,TP Postpaid,10600,1567,307,26,15859,2443861,0,3
SMD207,CONGEANGKULON,Februari,TP Postpaid,10600,1934,445,39,20571,3017808,393,6
SMD147,PASANGGRAHAN,Februari,TP Postpaid,10600,1604,401,29,21008,2502635,0,6
SMD193,PASIREUNGIT,Februari,TP Postpaid,10600,1498,273,24,12796,2337575,190,9
SMD158,JLSINDANGTMN,Februari,TP Postpaid,10600,2106,467,44,22726,3285738,0,11
SMD240,DSGEULAGTOMO,Februari,TP Postpaid,10600,1412,352,25,11055,2202423,52,9
BDS557,KPSEKEJENGKOL,Februari,TP Postpaid,10600,2178,949,123,28407,3335350,325,7
BDS554,CIBIRUHILIR,Februari,TP Postpaid,10600,2108,370,51,18074,3288641,0,9
BDS700,BOJONGSALAMTBG,Februari,TP Postpaid,10600,2027,699,54,34279,3104326,528,10
BDG188,JLNEGLASARI,Februari,TP Postpaid,10600,1865,553,73,20123,2856395,0,12
BDS171,BLOKNAMBO,Februari,TP Postpaid,10600,1907,588,35,17260,2919243,0,7
SMD307,DSNSUKARESMI,Februari,TP Postpaid,10600,1466,209,17,7847,2286725,52,9
SMD296,PURIJTNANGORINDAH,Februari,TP Postpaid,10600,1167,159,14,11322,1820405,189,7
BDS547,PANYAWANGANDMT,Februari,TP Postpaid,7700,1999,567,49,24299,3061707,454,8
SMD320,KPCIEURITTBG,Februari,TP Postpaid,10600,1504,298,29,12694,2345594,0,9
SMD321,DSNCILIANGDMT,Februari,TP Postpaid,10600,1798,249,31,10460,2805626,603,9
SMD322,KPKALIWANGIDMT,Februari,TP Postpaid,10600,1988,564,45,29273,3100861,423,7
BDS684,KPCIPEUTEUY,Februari,TP Postpaid,10600,1911,303,26,16642,2926379,158,6
BDS611,CINUNUKRAYA,Februari,TP Postpaid,10600,1947,477,31,24284,2981601,0,7
BDS610,JLRANCAKENDALDUA,Februari,TP Postpaid,7700,2909,1180,121,44096,4455310,1033,11
BDS606,SUKAMANAHUTARA,Februari,TP Postpaid,10600,2129,429,36,24823,3260328,0,6
BDS600,KPCITARIK,Februari,TP Postpaid,7700,2136,519,52,18139,3270711,0,7
BDS607,KPSUKAEURIH,Februari,TP Postpaid,10600,1890,498,53,18897,2893929,0,6
SMD175,DSNCIBALA,Februari,TP Postpaid,10600,2052,502,52,25340,3201530,135,7
BDS681,CISEUREHGIRANG,Februari,TP Postpaid,10600,2325,615,77,32136,3560509,76,10
BDS605,RAYAPACETKM3,Februari,TP Postpaid,10600,2423,854,89,35923,3709375,0,10
BDS679,KPJONGORDMT,Februari,TP Postpaid,10600,1967,533,45,26491,3012136,0,11
SMD272,SUMURKAWUNG,Februari,TP Postpaid,10600,2089,773,54,25843,3260321,325,9
BDS543,JLKAPTENSANGUN,Februari,TP Postpaid,7700,2225,733,59,36244,3407141,386,9
BDS678,KPTANGGEUNGRNCAEKEK,Februari,TP Postpaid,10600,2468,501,48,23778,3779589,186,10
BDG970,JLCIHAMPELAS76,Februari,TP Postpaid,7700,1751,331,26,16944,2732044,0,8
CMI021,BALICOMCJRAH,Februari,TP Postpaid,10600,3119,954,101,53864,4867141,0,9
BDG943,JLTAMANHOLIS,Februari,TP Postpaid,10600,1344,284,16,15029,2097011,0,3
BDG523,DULATIP,Februari,TP Postpaid,10600,1734,458,22,14884,2704457,0,6
BDG535,KPCIKADO,Februari,TP Postpaid,10600,1763,290,28,12741,2750766,0,4
BDK002,JLLEUWISARI,Februari,TP Postpaid,10600,11,245,17,12329,480565,0,6
BDK041,JLDREHRLICH,Februari,TP Postpaid,7700,1510,462,42,6808,2356017,0,9
BDG980,CIHALANG,Februari,TP Postpaid,10600,2005,476,36,23191,3128541,0,9
BDK018,JLBAHUREKSA,Februari,TP Postpaid,10600,1369,517,37,15886,2135908,0,8
BDG992,KELSUKAASIH,Februari,TP Postpaid,10600,2427,695,65,36601,3788054,0,8
BDG990,RANCAKENDAL,Februari,TP Postpaid,10600,1509,348,28,13963,2354441,0,9
BDG960,BUKITJARIAN,Februari,TP Postpaid,10600,2102,693,63,27612,3280231,0,11
BDG680,SUKAMULYABDG,Februari,TP Postpaid,10600,2078,720,69,35092,3242535,0,7
BDG660,ABDULHAMID,Februari,TP Postpaid,10600,2161,270,16,12658,3372302,0,10
BDG662,HOLISCARINGN,Februari,TP Postpaid,10600,1646,527,28,19709,2567918,0,3
BDG665,SAWAHKURUNG,Februari,TP Postpaid,10600,2048,475,28,18527,3195446,0,11
BDG668,BABAKANASIH,Februari,TP Postpaid,10600,3862,544,45,23678,6035785,0,10
BDG723,JLHAJIJUANDA,Februari,TP Postpaid,10600,2452,1326,105,32752,3826701,0,9
BDG676,RAJAWALITMR,Februari,TP Postpaid,10600,1615,430,42,18087,2518753,0,9
BDG679,CIGONDEWHKLR,Februari,TP Postpaid,10600,94642,618,74,30552,3421108,0,11
BDG679,CIGONDEWHKLR,Februari,TP Postpaid,10600,94642,618,74,30552,3421108,0,11
BDG767,MARTADINATA,Februari,TP Postpaid,10600,2095,1256,75,33708,3267686,55,7
BDG705,CMBTCIHANJA,Februari,TP Postpaid,10600,2397,296,23,13934,3705832,0,7
BDG868,SUKAASIHKOPO,Februari,TP Postpaid,10600,1923,586,51,30092,2998975,0,10
BDK141,KPCIPAHEUTKDL,Februari,TP Postpaid,10600,1633,323,15,15331,2548930,0,4
BDG875,SURAPATI,Februari,TP Postpaid,10600,2116,580,43,23013,3301544,0,11
BDG870,CISITUINDAH,Februari,TP Postpaid,10600,2222,639,62,32823,3466933,0,5
BDK087,CINGKURAKKALER,Februari,TP Postpaid,10600,2346,614,60,34961,3661297,0,7
BDG614,SAPTAMARGA,Februari,TP Postpaid,10600,2148,480,34,24523,4340219,0,7
BDG617,JLPAJAJARAN,Februari,TP Postpaid,5500,1716,488,37,19744,2039083,0,9
BDG750,STIABUDIKM10,Februari,TP Postpaid,10600,2032,396,32,13860,3169778,0,10
BDG719,GARDUJATI,Februari,TP Postpaid,10600,2080,900,53,31223,3244594,0,5
BDK152,KOMPSAUYUNAN,Februari,TP Postpaid,10600,2642,675,69,29733,4122858,0,13
BDG627,DENKISELATAN,Februari,TP Postpaid,10600,1861,534,33,19446,2904625,0,11
BDK198,BJNGLOAKALER,Februari,TP Postpaid,10600,2022,637,64,34727,3155658,0,8
BDK140,BBKNCIPARAY2,Februari,TP Postpaid,10600,2073,424,29,22618,3234125,0,6
BDK185,PABAKI,Februari,TP Postpaid,10600,1398,307,25,17001,2181313,0,6
BDK186,JLWARINGIN,Februari,TP Postpaid,10600,2421,930,62,34728,3776539,0,9
BDK246,MSJDHABBIBI,Februari,TP Postpaid,10600,2117,855,47,25257,3304025,0,8
BDK249,JLPAHLAWANBLKNG,Februari,TP Postpaid,10600,1967,655,42,24926,3069063,0,9
BDK466,BONBINBANDUNG,Februari,TP Postpaid,10600,2152,659,61,37119,3357059,0,10
