Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total RRU
GRT077,SUCIKALER,Januari,Tsel Postpaid,10600,2585,463,32,22591,3995767,6
GRT089,Cigangsa,Januari,Tsel Postpaid,16500,2715,488,70,30904,4196678,7
GRT006,Tarogong,Januari,Tsel Postpaid,23000,2444,662,62,30010,3778083,7
GRT042,PEMDAGRT,Januari,Tsel Postpaid,10600,1583,560,20,14081,2447109,7
GRT014,KARANGMULYA,Januari,Tsel Postpaid,23000,2614,482,56,23062,4040642,11
GRT013,KADUNGORA,Januari,Tsel Postpaid,23000,2986,1135,123,51978,4615567,9
COD094,CMBNUSAHERANGKUNINGANM,Januari,Tsel Postpaid,7700,3949,401,34,16399,6332844,4
GRT009,KERSAMANAH,Januari,Tsel Postpaid,23000,3905,951,114,47074,6047529,12
GRT004,MALANGBONG,Januari,Tsel Postpaid,23000,3188,842,62,40289,4928830,9
GRT012,CIPEUNDEUY,Januari,Tsel Postpaid,10600,2848,656,100,29718,4401887,7
GRT051,SAMPIREUN,Januari,Tsel Postpaid,10600,1767,301,29,15349,2731912,6
GRT046,Soka Bakti,Januari,Tsel Postpaid,10600,1382,190,15,10248,2136026,9
GRT045,Leuwi Goong,Januari,Tsel Postpaid,16500,2670,690,88,36840,4125925,8
GRT044,Ngamplang,Januari,Tsel Postpaid,10600,1933,470,40,18746,2988922,5
GRT043,SMP2TRGNGKDL,Januari,Tsel Postpaid,16500,2262,970,81,33210,3497391,7
GRT081,BABAKAN,Januari,Tsel Postpaid,10600,2091,390,50,19049,3231880,7
GRT082,Mekar jaya,Januari,Tsel Postpaid,10600,2279,388,49,21911,3523022,7
GRT100,KPPATROL,Januari,Tsel Postpaid,10600,2073,528,55,32426,3203993,6
GRT087,KIDULGARUT,Januari,Tsel Postpaid,10600,2099,429,44,20697,3244417,5
GRT038,MIRAMARE,Januari,Tsel Postpaid,16500,2075,453,52,25304,3207750,10
GRT060,DEPOKGRT,Januari,Tsel Postpaid,10600,1726,545,69,29368,2667931,5
GRT025,CILAWU,Januari,Tsel Postpaid,16500,2131,492,60,23590,3293327,10
GRT031,SAMARANG,Januari,Tsel Postpaid,23000,2825,1019,78,45109,4366240,8
GRT023,PENDEYGRTCLK,Januari,Tsel Postpaid,16500,2663,1352,181,50538,4117254,8
GRT022,SUMADRA,Januari,Tsel Postpaid,23000,2707,532,64,26301,4183833,10
GRT021,SINGAJAYA,Januari,Tsel Postpaid,16500,2819,961,111,43060,4357228,11
GRT020,CISOMPET,Januari,Tsel Postpaid,16500,3046,1255,127,57738,4707806,8
GRT019,CIBALONGGRT,Januari,Tsel Postpaid,16500,2297,742,90,29996,3550398,9
GRT027,BUNGBULANG,Januari,Tsel Postpaid,16500,2996,939,153,35471,4630361,10
KNG081,DSJAMBAR,Januari,Tsel Postpaid,13200,1710,313,21,15627,2642626,6
KNG040,CIPICUNG,Januari,Tsel Postpaid,10600,1860,299,26,15931,3870069,9
KNG096,PADAHURIP,Januari,Tsel Postpaid,16500,2740,1032,167,44136,4235494,10
KNG088,JLABDULLAH,Januari,Tsel Postpaid,10600,1739,456,29,17631,2688676,6
KNG061,CIREJA,Januari,Tsel Postpaid,10600,2138,319,33,14884,5776642,9
KNG026,KRGKANCANA,Januari,Tsel Postpaid,10600,1702,149,14,6397,4056739,6
KNG038,Sidamulya,Januari,Tsel Postpaid,10600,1775,359,38,19760,2743476,10
MJL175,LOJIKOBONG,Januari,Tsel Postpaid,10600,2423,484,51,26183,3780377,7
MJL218,SUKANIMJLK,Januari,Tsel Postpaid,16500,2845,638,88,25554,4439890,8
MJL162,BONGASSBJY,Januari,Tsel Postpaid,16500,2590,937,93,47211,4041676,10
MJL216,MUNDINGBARU,Januari,Tsel Postpaid,10600,1699,489,59,16802,2651705,9
KNG170,Dadawah,Januari,Tsel Postpaid,16500,2062,728,109,25581,3187252,10
KNG169,ANCARAN,Januari,Tsel Postpaid,10600,2402,435,31,20027,5755228,10
COD134,MEKARWATIANGGRAWATIMAJA,Januari,Tsel Postpaid,7700,1404,139,8,5753,2190628,6
KNG184,PASCASARJANAUNIKU,Januari,Tsel Postpaid,7700,1427,196,10,3309,2206440,9
MJL022,KERTAWINANGN,Januari,Tsel Postpaid,10600,2360,574,52,24561,3682438,11
COD025,CMBCIDATARCISURUPANM,Januari,Tsel Postpaid,10600,1498,449,45,17125,2294883,3
KNG052,JAPARA,Januari,Tsel Postpaid,10600,1973,435,37,23609,3050014,12
KNG051,WAGECALANG,Januari,Tsel Postpaid,10600,1965,472,43,22318,3038358,10
MJL023,Paningkiran,Januari,Tsel Postpaid,10600,2683,910,73,35141,4187063,7
MJL011,PALASAH,Januari,Tsel Postpaid,16500,2644,702,72,35612,4125104,7
MJL010,RJGALUHKOTA,Januari,Tsel Postpaid,23000,2583,804,77,39033,4030380,7
MJL006,SINDNGWANGSA,Januari,Tsel Postpaid,23000,2710,813,81,38273,4055619,7
IND021,BANGODUA,Januari,Tsel Postpaid,16500,1714,317,29,12804,2623916,6
IND086,KANDANGHAUR,Januari,Tsel Postpaid,10600,1725,363,25,19185,2642001,6
IND095,TARIKKOLOT,Januari,Tsel Postpaid,10600,1495,132,8,7502,2289064,6
IND105,BLOKBOJONG,Januari,Tsel Postpaid,10600,2498,291,22,10914,3826051,5
IND126,MEKARJAYA,Januari,Tsel Postpaid,10600,2070,479,77,19448,3169747,7
IND191,HAURGLSKOTA,Januari,Tsel Postpaid,23000,3104,1004,88,54353,4753593,11
IND096,PRAPATAN,Januari,Tsel Postpaid,10600,2030,297,26,16613,3108629,6
IND122,NAMBO,Januari,Tsel Postpaid,10600,2325,739,78,32070,3559222,10
IND094,MULYASARI,Januari,Tsel Postpaid,10600,1503,155,13,3307,2301805,6
IND089,PEGAGAN,Januari,Tsel Postpaid,10600,1700,169,15,8381,2602553,6
IND033,BLOKBORAN,Januari,Tsel Postpaid,10600,2617,794,63,46574,4009081,9
IND113,KNDGHAURIND,Januari,Tsel Postpaid,16500,2547,1043,134,37135,3899986,11
IND118,KIAJARAN,Januari,Tsel Postpaid,10600,1950,363,29,15927,2986731,9
IND042,JATIMUNGGUL,Januari,Tsel Postpaid,10600,1905,322,29,10935,2918063,6
IND052,PABEANUDIK,Januari,Tsel Postpaid,10600,1830,412,37,13550,2803026,6
IND049,TEGALGIRANG,Januari,Tsel Postpaid,10600,1555,224,16,10970,2381697,9
IND054,WARUIND,Januari,Tsel Postpaid,10600,2092,215,19,10419,3203697,6
IND043,SUDIMAMPIR,Januari,Tsel Postpaid,10600,1925,401,31,16932,2946900,9
IND040,MUNTURLOSRNG,Januari,Tsel Postpaid,10600,1825,589,48,18937,2794665,6
IND039,CANTIGI,Januari,Tsel Postpaid,10600,2626,460,51,19186,4020950,11
IND045,CIPEDANG,Januari,Tsel Postpaid,10600,1909,299,23,15735,2922735,9
IND048,SEGERAN,Januari,Tsel Postpaid,10600,1740,232,16,11290,2663823,6
IND058,LEMAHAYU,Januari,Tsel Postpaid,10600,1594,283,19,13712,2440089,6
IND038,JUNTINYUAT,Januari,Tsel Postpaid,16500,1897,319,18,18219,2904343,6
IND081,JAYAWINANGUN,Januari,Tsel Postpaid,10600,1980,253,19,12841,3031754,6
IND005,ERETANWETAN,Januari,Tsel Postpaid,23000,2972,545,39,29612,4551221,10
IND014,PEKANDANGAN,Januari,Tsel Postpaid,23000,2753,878,92,36211,4215665,8
IND029,KLIWED,Januari,Tsel Postpaid,10600,1766,312,21,16833,2703487,6
IND072,RAYACIKEDUNG,Januari,Tsel Postpaid,10600,1773,368,21,19467,2715156,7
IND012,KERTASMAYA,Januari,Tsel Postpaid,23000,2701,717,48,25040,4136753,7
IND013,GOPALA,Januari,Tsel Postpaid,10600,1776,219,17,12300,2719306,6
IND036,BODAS,Januari,Tsel Postpaid,10600,1578,280,40,10360,2417118,9
IND069,TELUKAGUNG,Januari,Tsel Postpaid,10600,1838,321,23,15216,2814420,6
MJL096,WANGSA,Januari,Tsel Postpaid,10600,2331,459,45,24567,3636411,9
MJL031,RAJAGALUH,Januari,Tsel Postpaid,10600,1873,578,39,21888,2922116,6
MJL046,KASOKANDEL,Januari,Tsel Postpaid,10600,3081,1571,200,53555,4806664,10
MJL027,Balida,Januari,Tsel Postpaid,10600,2526,703,54,33677,3940758,7
MJL089,TRAJUTISNA,Januari,Tsel Postpaid,10600,2580,404,58,18856,4025403,13
MJL037,JATIMULYA,Januari,Tsel Postpaid,10600,2081,455,42,23373,3247402,6
MJL055,MULIAWANGI,Januari,Tsel Postpaid,10600,2718,1086,129,43351,4034865,10
MJL053,RAJAWANGI,Januari,Tsel Postpaid,10600,2273,427,70,16491,3546367,10
MJL050,DUKUHASEM,Januari,Tsel Postpaid,10600,1821,390,51,18610,2841341,6
MJL091,LEUWIMUNDING,Januari,Tsel Postpaid,23000,1943,551,49,29564,3030539,10
IND031,SUKRAWETAN,Januari,Tsel Postpaid,16500,1787,374,48,10256,2736411,9
MJL061,BOJNGTIREM,Januari,Tsel Postpaid,10600,1531,309,23,12041,2274263,9
KNG013,NUSAHERANG,Januari,Tsel Postpaid,16500,1867,245,15,11588,2884996,6
kng003,Ciniru Jayalaksana,Januari,Tsel Postpaid,33000,2572,745,74,26566,3975300,10
IND129,GANTARIND,Januari,Tsel Postpaid,16500,2308,347,68,21574,3534721,10
KNG022,MARGAMUKTI,Januari,Tsel Postpaid,10600,1616,299,28,12842,3907623,9
MJL100,ARGALINGGA,Januari,Tsel Postpaid,10600,2644,559,131,26766,4125198,10
MJL097,SUNIABARU,Januari,Tsel Postpaid,10600,2004,434,42,16645,3127979,7
KNG014,GUNUNGKARUNG,Januari,Tsel Postpaid,10600,1377,177,12,8595,2128607,9
MJL163,HeUleUt,Januari,Tsel Postpaid,16500,2698,707,74,32652,4209234,11
CRB100,KRNGSUWUNG,Januari,Tsel Postpaid,10600,2996,952,99,43827,4674494,11
CJR049,BUNIPASIR,Januari,Tsel Postpaid,10600,2095,435,45,21083,3207372,7
CRB693,JLTUPAREV33,Januari,Tsel Postpaid,10600,1518,519,34,24002,2302131,4
BDK239,JLSEKOLAHINTL,Januari,Tsel Postpaid,7700,1599,317,21,12068,2448680,9
IND099,SUKASLAMET,Januari,Tsel Postpaid,10600,2071,476,54,24599,3172457,7
KNG037,SUKADANAKNG,Januari,Tsel Postpaid,10600,2254,588,65,29689,5506146,9
IND020,LELEA,Januari,Tsel Postpaid,16500,1826,275,19,9635,2797253,6
BDG136,CIKOLE,Januari,Tsel Postpaid,23000,2984,1774,150,52244,4612368,9
BDG111,MARIBAYA,Januari,Tsel Postpaid,23000,2400,336,36,17095,3710870,7
BDG227,PASIRWANGI,Januari,Tsel Postpaid,23000,3216,880,94,43017,4970458,9
BDG503,WANGUNSARILBG,Januari,Tsel Postpaid,16500,2516,469,47,28245,3889353,7
BDK554,JLBANGRENG,Januari,Tsel Postpaid,7700,1328,460,24,17001,2033676,6
BDG673,PSRKOSAMBI,Januari,Tsel Postpaid,16500,2025,827,56,29037,3101860,10
BDK746,JLRAYABUAHBATU,Januari,Tsel Postpaid,7700,1729,490,23,17092,2647759,9
BDG064,GRAHAKADIN,Januari,Tsel Postpaid,23000,2519,487,29,19454,3857536,9
BDK616,JLBAPASUPI,Januari,Tsel Postpaid,10600,65363,890,70,30707,4148514,10
IND006,LOBENER,Januari,Tsel Postpaid,23000,2455,658,58,23056,3759221,8
CRB019,LOSARI,Januari,Tsel Postpaid,23000,2888,644,54,33786,4504923,12
MJL001,MAJA,Januari,Tsel Postpaid,23000,2256,399,51,17730,3519077,9
MJL232,UNIVMAJALENGKA,Januari,Tsel Postpaid,7700,2127,625,50,25231,3317865,12
MJL021,ABDLHALIM,Januari,Tsel Postpaid,13200,2022,1022,75,47008,3154659,9
MJL034,SIDAMUKTI,Januari,Tsel Postpaid,10600,1390,209,23,10374,2168456,9
MJL101,GIRIMULYA,Januari,Tsel Postpaid,16500,2637,422,42,19310,4114838,9
MJL213,Kawunggirang,Januari,Tsel Postpaid,10600,2545,671,69,25036,3971465,7
CRB071,KALIMUKTI,Januari,Tsel Postpaid,16500,2244,340,32,21803,3500479,7
CRB451,PABEDILAN,Januari,Tsel Postpaid,16500,2787,631,82,32102,4348957,9
SUB085,POPONCOL,Januari,Tsel Postpaid,10600,2437,422,53,25750,3872378,7
CRB117,KIANSANTANG,Januari,Tsel Postpaid,10600,2086,854,84,36421,3254205,8
CJR522,CUGCIPANAS,Januari,Tsel Postpaid,23000,499373,485,82,26706,3627522,8
CMS186,DSNBONTOS,Januari,Tsel Postpaid,13200,2321,513,73,30035,3688464,12
CMS072,CINTAKARYA,Januari,Tsel Postpaid,10600,2321,634,78,27575,3688464,7
CRB128,BLKSUMUR,Januari,Tsel Postpaid,10600,1665,203,26,10482,2597844,6
CRB474,PASALEMAN,Januari,Tsel Postpaid,10600,2075,266,27,16045,3238525,6
KNG146,PADAMATANG,Januari,Tsel Postpaid,10600,1763,371,28,19622,2725312,9
SMD021,PADANAANPSH,Januari,Tsel Postpaid,16500,2200,441,34,6887,3431968,6
SMD001,PASEH,Januari,Tsel Postpaid,33000,3388,682,118,44892,5296668,7
SMD080,PASEHSMD,Januari,Tsel Postpaid,13200,2216,664,62,34902,3457275,7
CJR002,GEKBRONG,Januari,Tsel Postpaid,16500,2971,961,102,35893,4549858,12
CJR001,GNGGEDEH,Januari,Tsel Postpaid,16500,1867,210,25,13727,2859014,6
CJR008,CUGENANG,Januari,Tsel Postpaid,16500,2209,333,25,19826,3382715,7
CJR007,KRGTENGAH,Januari,Tsel Postpaid,16500,2181,624,70,22045,3339607,6
CJR003,HARIMARTCNJR,Januari,Tsel Postpaid,23000,2706,765,55,36654,4142572,9
CJR024,CEMPAKAMLY,Januari,Tsel Postpaid,16500,1982,231,25,15969,3036041,6
CJR020,CEMPAKACJR,Januari,Tsel Postpaid,16500,3070,698,100,39157,4700699,10
CJR332,KADUPANDAK,Januari,Tsel Postpaid,16500,1776,530,57,21177,2719596,10
CJR331,PAGELARAN,Januari,Tsel Postpaid,16500,2304,453,43,24559,3527309,7
CJR333,CIBINONG,Januari,Tsel Postpaid,16500,2458,435,51,25797,3764582,7
CJR338,MANDECIANJUR,Januari,Tsel Postpaid,16500,2487,598,56,38514,3808195,9
CJR341,KBNKAWUNG,Januari,Tsel Postpaid,13200,1828,221,24,14471,2799780,7
CJR343,CIGINUNGHRG,Januari,Tsel Postpaid,13200,2336,514,68,25741,3576160,7
CJR348,BNTRWARUCJR,Januari,Tsel Postpaid,16500,2493,605,75,31792,3818272,10
CJR362,BOBOJONG,Januari,Tsel Postpaid,13200,1864,375,36,18536,2853884,7
CJR358,CIHEULANGCJR,Januari,Tsel Postpaid,13200,1601,230,14,13767,2452049,6
CJR357,PSRGOMBONG,Januari,Tsel Postpaid,10600,2160,252,33,15001,3307831,6
CJR765,KCMEKARJAYACAMPAKA,Januari,Tsel Postpaid,10600,1210,167,17,10119,1852972,3
CMS123,BANTARDAWA,Januari,Tsel Postpaid,10600,1956,233,19,10907,3108416,6
CMS057,PADARINGAN,Januari,Tsel Postpaid,10600,2493,461,56,23409,3817735,9
CMS056,KRNGPANINGAL,Januari,Tsel Postpaid,16500,2712,607,65,28033,4153108,7
CMI007,CIJERAH,Januari,Tsel Postpaid,23000,2206,627,42,36222,3378167,5
CMS066,PULAUMAJU,Januari,Tsel Postpaid,10600,2114,604,64,22853,3358298,12
CRB102,KLIWON,Januari,Tsel Postpaid,10600,2223,474,47,27574,3467729,7
CRB074,GEMBONGAN,Januari,Tsel Postpaid,10600,1999,241,26,13530,3119397,7
CRB098,WANGUN,Januari,Tsel Postpaid,10600,2533,464,26,21288,3951617,6
CRB093,ASTANAJAPURA,Januari,Tsel Postpaid,10600,984,407,38,23432,1535515,6
CRB468,WARUKAWUNG,Januari,Tsel Postpaid,10600,1956,366,35,16150,3052587,6
CRB481,DSCIPANAS,Januari,Tsel Postpaid,10600,1840,278,19,15032,2871266,9
CRB751,JLKUSNANCRB,Januari,Tsel Postpaid,10600,1868,397,33,19243,2833210,9
BDS006,KCWARJABAKTICIMAUNG,Januari,Tsel Postpaid,10600,1669,524,47,22519,2556183,3
GRT018,BANJARWANGI,Januari,Tsel Postpaid,16500,2505,740,86,26261,3872518,10
GRT602,KCBARUSARIPASIRWANGI,Januari,Tsel Postpaid,10600,1742,378,42,24014,2691737,6
GRT601,KCSUKARAMELELES,Januari,Tsel Postpaid,10600,1458,396,39,16536,2254019,3
GRT604,KCSIMPENKALERBLUBURLIMBANGAN,Januari,Tsel Postpaid,10600,1492,154,16,6683,2307536,3
IND007,BALONGAN,Januari,Tsel Postpaid,16500,2164,633,75,21102,3313911,6
IND238,ANJATANINDMY,Januari,Tsel Postpaid,16500,2202,335,22,18499,3373359,6
MJL028,INDRAKILA,Januari,Tsel Postpaid,10600,2233,594,45,21067,3483832,6
MJL057,PASIRAYU,Januari,Tsel Postpaid,10600,2796,655,83,24906,4362297,10
TSK745,KPCIPASUNGTSK,Januari,Tsel Postpaid,7700,2464,964,110,39882,3915985,10
IND028,SINDANGIND,Januari,Tsel Postpaid,10600,2195,271,20,12411,3361323,6
MJL088,BANYUSARI,Januari,Tsel Postpaid,10600,3157,1344,193,50540,4926368,11
MJL052,DSNTANPAIBUN,Januari,Tsel Postpaid,10600,2696,827,125,33373,4206426,6
MJL060,CIMUNCANG,Januari,Tsel Postpaid,10600,2611,499,61,24872,4073943,10
SMD008,SITURAJA,Januari,Tsel Postpaid,23000,3273,1245,132,53077,5115941,12
IND193,SLIYEG,Januari,Tsel Postpaid,16500,1780,212,14,10674,2725523,6
BDG095,SELOKANJERUK,Januari,Tsel Postpaid,23000,2551,975,74,44655,3907597,12
BDG357,SAPAN,Januari,Tsel Postpaid,10600,2262,824,50,32486,3463097,7
BDG324,BOJONGMAS,Januari,Tsel Postpaid,10600,2737,718,92,37329,4192082,11
BDS747,JLTRSNSOREANGCIPATIKMW,Januari,Tsel Postpaid,7700,3123,369,21,20713,3194533,9
BDS442,JLPESANTREANBARAT,Januari,Tsel Postpaid,7700,11906,398,25,22027,2362785,9
SUB710,KPNYIMPLUNGWANAREJATBG,Januari,TP Postpaid,10600,2192,737,63,44544,6319428,8
SUB018,SUKAASIH,Januari,Tsel Postpaid,23000,3691,857,70,50150,5874689,8
SUB031,DANGDEUR,Januari,Tsel Postpaid,16500,2512,833,63,24675,3991884,7
SUB010,RANGGAWULUNG,Januari,Tsel Postpaid,16500,3540,345,19,17362,5636107,6
SUB046,SUKAMELANG,Januari,Tsel Postpaid,13200,1637,501,38,17717,4508069,10
SUB051,PARUNGHILIR,Januari,Tsel Postpaid,10600,23102,439,55,26674,5543389,7
CMS031,SUKADANA,Januari,Tsel Postpaid,16500,2849,913,102,31804,4527895,7
TSK121,RELOCPSRLOK2,Januari,Tsel Postpaid,10600,2857,801,79,22685,4540703,12
BDG159,SUKAMULYA,Januari,Tsel Postpaid,23000,2388,265,21,17192,3656174,9
BDK599,KARANGTINEUNGDLM,Januari,Tsel Postpaid,7700,2025,414,34,19439,3101049,9
CJR339,SUKAKARYA,Januari,Tsel Postpaid,13200,1424,75,9,3285,2180826,8
CJR366,SKJEMBARCJR,Januari,Tsel Postpaid,13200,1999,123,9,6430,3061707,9
TSK182,DSJANGGALA,Januari,Tsel Postpaid,16500,1952,453,47,21512,3101997,9
TSK140,KPRANCATNGAH,Januari,Tsel Postpaid,10600,2990,521,77,26690,4752032,10
CJR525,VILLAINTAN,Januari,Tsel Postpaid,13200,3685,935,104,57712,5652500,8
BDG212,SETRAMURNI,Januari,Tsel Postpaid,16500,3170,606,51,32633,4853424,11
CRB007,SUMBER,Januari,Tsel Postpaid,23000,3036,621,44,20607,4736733,9
TSK401,SINAGAR,Januari,Tsel Postpaid,10600,1976,459,55,23506,3141360,9
KNG025,KADURAMA,Januari,Tsel Postpaid,10600,1491,234,20,13548,2304630,9
KNG008,MANDIRACAN,Januari,Tsel Postpaid,23000,2609,632,78,27612,3769482,10
KNG093,CIPAKER,Januari,Tsel Postpaid,10600,2663,640,60,34048,4117238,10
KNG090,DSNMANIS,Januari,Tsel Postpaid,10600,1823,376,50,20538,3729044,9
KNG082,CIAPADAKNG,Januari,Tsel Postpaid,10600,2770,882,89,30989,4282380,10
KNG027,GARAJATI,Januari,Tsel Postpaid,10600,2117,269,28,12172,4298073,12
KNG031,CIHIDEUNGGRG,Januari,Tsel Postpaid,10600,1800,330,23,17344,2782399,9
KNG043,MALEBER,Januari,Tsel Postpaid,10600,1972,395,25,22535,3048607,12
kng060,PANANGGAPAN,Januari,Tsel Postpaid,10600,2628,579,52,26591,4061742,15
KNG075,CIKADUWETAN,Januari,Tsel Postpaid,13200,1625,143,9,8354,3354251,9
KNG045,KELKaroya,Januari,Tsel Postpaid,10600,1619,346,34,15604,2503130,9
KNG071,GALAHERANG,Januari,Tsel Postpaid,13200,2110,298,21,17627,4903613,9
KNG059,SUKACI,Januari,Tsel Postpaid,10600,1895,212,15,12906,2928820,12
KNG055,BANTARPJNG,Januari,Tsel Postpaid,10600,1968,454,32,25549,3042701,7
KNG167,TANGKOLO,Januari,Tsel Postpaid,10600,2058,684,127,23784,3180234,10
KNG168,Cihaur,Januari,Tsel Postpaid,10600,1711,294,22,15271,3640372,6
SUB007,MANDALAWANGI,Januari,Tsel Postpaid,16500,2603,505,33,25371,4136340,6
SMD084,CIJAMBUSMD,Januari,Tsel Postpaid,13200,1978,745,100,40053,3086086,5
BDK543,MASJIDKPAD,Januari,Tsel Postpaid,10600,1720,325,18,12227,2633977,6
BDG485,PANORAMA,Januari,Tsel Postpaid,23000,3142,568,47,36067,4811848,8
BDK639,HOTELPILATUS,Januari,Tsel Postpaid,7700,1605,208,13,9815,2457869,9
SMD055,DSGENTENG,Januari,Tsel Postpaid,10600,2041,334,30,18527,3183931,7
SMD260,BBKANMUNCANG,Januari,Tsel Postpaid,10600,2584,637,82,32398,6463558,7
BDK465,SETIABUDIBDG,Januari,Tsel Postpaid,10600,1561,659,45,23154,2390120,8
IND135,SUKAJADIIND,Januari,Tsel Postpaid,13200,1747,379,29,18643,2675906,6
IND085,KOPYAH,Januari,Tsel Postpaid,10600,1842,355,31,13261,2820163,6
IND078,DSBUGIS,Januari,Tsel Postpaid,10600,2327,327,23,19683,3563158,6
IND192,Wanguk,Januari,Tsel Postpaid,10600,1649,151,8,7928,3656133,6
MJL016,LIGUNG,Januari,Tsel Postpaid,16500,2636,565,47,27726,4113153,11
BDG671,ANTAPANITGH,Januari,Tsel Postpaid,16500,2031,495,33,23448,3110237,7
MJL018,KERTAJATI,Januari,Tsel Postpaid,16500,111785,628,52,30946,2625477,10
MJL015,LEMAHSUGIH,Januari,Tsel Postpaid,16500,3086,884,119,37803,4813935,9
MJL020,JATITUJUH,Januari,Tsel Postpaid,23000,2235,544,44,30041,3488293,6
MJL014,PINANGRAJA,Januari,Tsel Postpaid,16500,3336,698,77,36704,5408379,7
BDG073,ARCAMANIK,Januari,Tsel Postpaid,23000,2645,1079,109,36895,4049770,8
BDK745,TRSNJAKARTA290,Januari,Tsel Postpaid,10600,16551,487,29,20313,2258789,8
BDG084,ELIZBTOTISTA,Januari,Tsel Postpaid,23000,2265,590,47,16209,3467983,9
BDK231,JLSURYANIDLM,Januari,Tsel Postpaid,7700,1613,465,30,14312,2470119,6
BDG295,TRSBOJONGSNG,Januari,Tsel Postpaid,10600,2494,801,68,40936,3820324,7
BDG294,RANCAMAYAR,Januari,Tsel Postpaid,16500,3187,1030,86,37278,4880070,14
BDG130,TOLBUAHBATU,Januari,Tsel Postpaid,23000,2126,561,52,24885,3255565,7
BDK736,TRSNBUAHBATU,Januari,Tsel Postpaid,10600,30867,364,29,17795,2458114,9
BDK737,JLBATUINDAH,Januari,Tsel Postpaid,10600,1369,150,7,5571,2096462,3
BDK770,BATUNUNGLRAYA,Januari,Tsel Postpaid,10600,1385,316,15,9987,2120965,3
BDK837,KOMPSAIDI,Januari,Tsel Postpaid,10600,1262,251,16,10738,1932604,6
BDG045,HTLBUMIASIH,Januari,Tsel Postpaid,23000,2693,932,78,29229,4124256,9
BDK364,JLPARALON,Januari,Tsel Postpaid,7700,1577,299,29,14019,2414990,6
BDK436,UNISBAPURNAWARMAN,Januari,Tsel Postpaid,7700,1604,381,24,8975,2456337,10
BDK937,JLPALESIRANINDOMITRA,Januari,Tsel Postpaid,7700,1602,291,24,16478,2453274,9
BDK501,JLPELESIRAN,Januari,Tsel Postpaid,10600,1790,541,36,25499,2741219,10
COD138,PASAWAHANBANJARSARI,Januari,Tsel Postpaid,6600,1518,245,20,7309,2412361,6
CMS088,BANJARANYAR,Januari,Tsel Postpaid,10600,7448,510,53,18150,11846139,7
CMS094,LANGKPBJSARI,Januari,Tsel Postpaid,10600,2018,382,32,20984,3206946,6
CMS188,SINDGHAYUCMS,Januari,Tsel Postpaid,13200,2365,544,62,30564,3758388,11
TSK124,KPCIOGA,Januari,Tsel Postpaid,10600,1867,610,92,19811,2965995,7
GRT153,CIPICUNGGRT,Januari,Tsel Postpaid,13200,2313,435,40,22170,3576507,7
GRT145,SUKALAKSANA,Januari,Tsel Postpaid,13200,1864,376,27,22036,2882229,6
GRT113,KPSIKLUK,Januari,Tsel Postpaid,10600,1812,177,18,11990,2800331,6
GRT131,BINAKARYA,Januari,Tsel Postpaid,13200,1706,300,31,17710,2637400,9
GRT055,WRNGPETEUY,Januari,Tsel Postpaid,10600,1998,477,30,20954,3087809,6
GRT073,PAMEKARSARI,Januari,Tsel Postpaid,10600,2480,491,63,26845,3833579,7
GRT029,BANYURESMI,Januari,Tsel Postpaid,23000,3197,843,87,39061,4942788,11
CMS336,NANGGEWER,Januari,Tsel Postpaid,16500,2160,636,56,20466,3431971,9
GRT007,BAYONGBONG,Januari,Tsel Postpaid,23000,505453,653,76,29496,4660187,6
GRT139,PANEMBONGGRT,Januari,Tsel Postpaid,13200,1512,200,26,10317,2338824,9
GRT003,Limbangan,Januari,Tsel Postpaid,16500,2587,1265,204,42310,4000049,11
BDS512,GBIBLOKK6,Januari,Tsel Postpaid,7700,1966,570,41,19934,3010972,9
BDG141,CIBISORO,Januari,Tsel Postpaid,16500,2201,399,42,22117,3370848,10
IND023,BUNGASINDMY,Januari,Tsel Postpaid,23000,2804,514,32,23584,4293613,7
IND103,BENDOYASA,Januari,Tsel Postpaid,10600,1825,139,11,6191,3396054,9
IND097,MARGAMULYA,Januari,Tsel Postpaid,10600,1630,119,8,5417,2497577,6
IND071,KERTAMULYA,Januari,Tsel Postpaid,10600,1836,257,17,12364,2811572,6
BDG090,RCBOLANGINDH,Januari,Tsel Postpaid,23000,2456,910,78,46192,3761703,11
SMD056,CILANGKAP,Januari,Tsel Postpaid,10600,2242,567,65,13962,3498591,7
TSK108,RANCABUNGUR,Januari,Tsel Postpaid,13200,2511,630,60,30335,3989659,12
BDG318,CILUNCAT,Januari,Tsel Postpaid,10600,2412,475,48,27407,3694688,10
CMS306,MEKARJADICMS,Januari,Tsel Postpaid,7700,1654,495,30,17426,2628487,9
CMS011,STDNGALUHCMS,Januari,Tsel Postpaid,23000,3436,755,54,20374,5469626,12
SUB533,TANGKUBANPRH,Januari,Tsel Postpaid,33000,3323,1515,197,24849,5146790,9
SUB349,WARUNGNANGKA,Januari,Tsel Postpaid,10600,2023,287,20,16134,3215384,6
TSK363,CIBALONG,Januari,Tsel Postpaid,16500,2497,511,67,19799,3968015,10
TSK074,BOJONGASIH,Januari,Tsel Postpaid,10600,2392,662,84,32462,3801311,9
GRT107,KPCIGERUT,Januari,Tsel Postpaid,16500,2778,603,115,35292,4295009,7
GRT129,KERTAJAYAGRT,Januari,Tsel Postpaid,4400,1921,323,32,18800,2970186,6
